grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",NO
APP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",NO
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",SI
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",AUSENTE
SP-PM,"ALCARRAZ AGUERO, YOREL KIRA",SI
FP,"ALEGRÍA GARCÍA, ARTURO",SI
AP,"ALVA PRIETO, MARÍA DEL CARMEN",SIN_RESPONDER
AP,"ALVA ROJAS, CARLOS ENRIQUE",AUSENTE
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",SI
PP,"ANDERSON RAMÍREZ, CARLOS ANTONIO",AUSENTE
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",NO
AP,"ARRIOLA TUEROS, JOSÉ ALBERTO",AUSENTE
SP-PM,"AZURÍN LOAYZA, ALFREDO",NO
PL,"BALCÁZAR ZELADA, JOSÉ MARÍA",AUSENTE
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",SI
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",SI
JP,"BAZÁN NARRO, SIGRID TESORO",AUSENTE
PL,"BELLIDO UGARTE, GUIDO",SI
PL,"BERMEJO ROJAS, GUILLERMO",SI
AP-PIS,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",AUSENTE
FP,"BUSTAMANTE DONAYRE, ERNESTO",SI
PP,"CALLE LOBATÓN, DIGNA",SIN_RESPONDER
APP,"CAMONES SORIANO, LADY MERCEDES",NO
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",SI
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",AUSENTE
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",SI
FP,"CHACÓN TRUJILLO, NILZA MERLY",SI
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",NO
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",AUSENTE
PL,"CHÁVEZ CHINO, BETSSY BETZABET",LICENCIA_OFICIAL
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",SI
PL,"COAYLA JUÁREZ, JORGE SAMUEL",SI
