grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",SI
APP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",SI
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",NO
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",LICENCIA_POR_ENFERMEDAD
SP,"ALCARRAZ AGUERO, YOREL KIRA",SI
FP,"ALEGRÍA GARCÍA, ARTURO",NO
AP,"ALVA PRIETO, MARÍA DEL CARMEN",SIN_RESPONDER
AP,"ALVA ROJAS, CARLOS ENRIQUE",SI
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",NO
NA,"ANDERSON RAMÍREZ, CARLOS ANTONIO",SI
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",NO
AP,"ARRIOLA TUEROS, JOSÉ ALBERTO",NO
SP,"AZURÍN LOAYZA, ALFREDO",SI
PL,"BALCÁZAR ZELADA, JOSÉ MARÍA",AUSENTE
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",NO
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",NO
JP,"BAZÁN NARRO, SIGRID TESORO",SI
PL,"BELLIDO UGARTE, GUIDO",SI
PD,"BERMEJO ROJAS, GUILLERMO",SI
AP-PIS,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",NO
FP,"BUSTAMANTE DONAYRE, ERNESTO",NO
NA,"CALLE LOBATÓN, DIGNA",SI
APP,"CAMONES SORIANO, LADY MERCEDES",SI
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",NO
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",NO
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",SI
FP,"CHACÓN TRUJILLO, NILZA MERLY",NO
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",SI
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",NO
PD,"CHÁVEZ CHINO, BETSSY BETZABET",LICENCIA_OFICIAL
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",NO
PL,"COAYLA JUÁREZ, JORGE SAMUEL",SI
FP,"CORDERO JON TAY, LUIS GUSTAVO",NO
FP,"CORDERO JON TAY, MARÍA DEL PILAR",NO
JP,"CORTEZ AGUIRRE, ISABEL",SI
PL,"CRUZ MAMANI, FLAVIO",SI
RP,"CUETO ASERVI, JOSÉ ERNESTO",LICENCIA_OFICIAL
PL,"CUTIPA CCAMA, VÍCTOR RAÚL",SI
AP-PIS,"CÓRDOVA LOBATÓN, MARÍA JESSICA",NO
AP,"DOROTEO CARBAJO, RAÚL FELIPE",SI
PL,"DÁVILA ATANACIO, PASIÓN NEOMIAS",SI
APP,"DÍAZ MONAGO, FREDDY RONALD",SI
APP,"ECHAÍZ DE NÚÑEZ IZAGA, GLADYS MARGOT",SI
PD,"ECHEVERRÍA RODRÍGUEZ, HAMLET",SI
SP,"ELERA GARCÍA, WILMAR ALBERTO",SIN_RESPONDER
NA,"ELÍAS ÁVALOS, JOSÉ LUIS",SI
AP,"ESPINOZA VARGAS, JHAEC DARWIN",SI
AP,"FLORES ANCACHI, JORGE LUIS",SI
PL,"FLORES RAMÍREZ, ALEX RANDU",AUSENTE
FP,"FLORES RUÍZ, VÍCTOR SEFERINO",NO
APP,"GARCÍA CORREA, IDELSO MANUEL",SI
PL,"GONZA CASTILLO, AMERICO",SI
AP-PIS,"GONZALES DELGADO, DIANA CAROLINA",NO
FP,"GUERRA GARCÍA, CAMPOS HERNANDO",NO
PL,"GUTIÉRREZ TICONA, PAUL SILVIO",SI
RP,"HERRERA MEDINA, NOELIA ROSSVITH",AUSENTE
FP,"HUAMÁN CORONADO, RAÚL",NO
FP,"INFANTES CASTAÑEDA, MERY ELIANA",AUSENTE
SP,"JERI ORÉ, JOSÉ ENRIQUE",SIN_RESPONDER
FP,"JIMÉNEZ HEREDIA, DAVID JULIO",NO
APP,"JULON IRIGOIN, ELVA EDHIT",SI
APP,"JUÁREZ CALLE, HEIDY LISBETH",SI
FP,"JUÁREZ GALLEGOS, CARMEN PATRICIA",NO
RP,"JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA DE LOS MILAGROS JACKELINE",SI
PD,"KAMICHE MORANTE, LUIS ROBERTO",LICENCIA_OFICIAL
PD,"LIMACHI QUISPE, NIEVES ESMERALDA",SI
FP,"LIZARZABURU LIZARZABURU, JUAN CARLOS MARTIN",NO
NA,"LUNA GÁLVEZ, JOSÉ LEÓN",SI
JP,"LUQUE IBARRA, RUTH",SI
FP,"LÓPEZ MORALES, JENY LUZ",NO
AP,"LÓPEZ UREÑA, ILICH FREDY",NO
PL,"MARTICORENA MENDOZA, JORGE ALFONSO",SI
AP,"MARTÍNEZ TALAVERA, PEDRO EDWIN",NO
PL,"MEDINA HERMOSILLA, ELIZABETH SARA",SI
RP,"MEDINA MINAYA, ESDRAS RICARDO",NO
PL,"MONTALVO CUBAS, SEGUNDO TORIBIO",SI
AP,"MONTEZA FACHO, SILVIA MARÍA",NO
RP,"MONTOYA MANRIQUE, JORGE CARLOS",SI
FP,"MORANTE FIGARI, JORGE ALBERTO",NO
