grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",NO
UDP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",ABSTENCION
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",NO
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",SI
PP,"ALCARRAZ AGUERO, YOREL KIRA",SI
FP,"ALEGRÍA GARCÍA, ARTURO",NO
NA,"ALVA PRIETO, MARÍA DEL CARMEN",NO
NA,"ALVA ROJAS, CARLOS ENRIQUE",LICENCIA_OFICIAL
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",NO
NA,"ANDERSON RAMÍREZ, CARLOS ANTONIO",NO
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",SI
NA,"ARRIOLA TUEROS, JOSÉ ALBERTO",SI
SP,"AZURÍN LOAYZA, ALFREDO",NO
PB,"BALCÁZAR ZELADA, JOSÉ MARÍA",SI
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",NO
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",NO
CD-JPP,"BAZÁN NARRO, SIGRID TESORO",SI
PB,"BELLIDO UGARTE, GUIDO",SI
CD-JPP,"BERMEJO ROJAS, GUILLERMO",AUSENTE
UDP,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",ABSTENCION
FP,"BUSTAMANTE DONAYRE, ERNESTO",LICENCIA_POR_ENFERMEDAD
PP,"CALLE LOBATÓN, DIGNA",SI
APP,"CAMONES SORIANO, LADY MERCEDES",NO
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",NO
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",LICENCIA_POR_ENFERMEDAD
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",SI
FP,"CHACÓN TRUJILLO, NILZA MERLY",SI
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",NO
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",NO
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",NO
PB,"COAYLA JUÁREZ, JORGE SAMUEL",SI
UDP,"CORDERO JON TAY, LUIS GUSTAVO",SI
NA,"CORDERO JON TAY, MARÍA DEL PILAR",ABSTENCION
CD-JPP,"CORTEZ AGUIRRE, ISABEL",ABSTENCION
PL,"CRUZ MAMANI, FLAVIO",SI
RP,"CUETO ASERVI, JOSÉ ERNESTO",NO
NA,"CUTIPA CCAMA, VÍCTOR RAÚL",ABSTENCION
AP-PIS,"CÓRDOVA LOBATÓN, MARÍA JESSICA",SIN_RESPONDER
AP,"DOROTEO CARBAJO, RAÚL FELIPE",SI
BM,"DÁVILA ATANACIO, PASIÓN NEOMIAS",SI
RP,"ECHAÍZ DE NÚÑEZ IZAGA, GLADYS MARGOT",NO
CD-JPP,"ECHEVERRÍA RODRÍGUEZ, HAMLET",NO
PP,"ELÍAS ÁVALOS, JOSÉ LUIS",AUSENTE
AP,"ESPINOZA VARGAS, JHAEC DARWIN",SI
AP,"FLORES ANCACHI, JORGE LUIS",SI
NA,"FLORES RAMÍREZ, ALEX RANDU",NO
FP,"FLORES RUÍZ, VÍCTOR SEFERINO",NO
APP,"GARCÍA CORREA, IDELSO MANUEL",NO
PL,"GONZA CASTILLO, AMERICO",SI
AP-PIS,"GONZALES DELGADO, DIANA CAROLINA",NO
FP,"GUERRA GARCÍA, CAMPOS HERNANDO",NO
BM,"GUTIÉRREZ TICONA, PAUL SILVIO",SI
APP,"HEIDINGER BALLESTEROS, NELCY",NO
RP,"HERRERA MEDINA, NOELIA ROSSVITH",NO
FP,"HUAMÁN CORONADO, RAÚL",NO
FP,"INFANTES CASTAÑEDA, MERY ELIANA",AUSENTE
SP,"JERI ORÉ, JOSÉ ENRIQUE",SI
FP,"JIMÉNEZ HEREDIA, DAVID JULIO",NO
APP,"JULON IRIGOIN, ELVA EDHIT",NO
PP,"JUÁREZ CALLE, HEIDY LISBETH",SI
FP,"JUÁREZ GALLEGOS, CARMEN PATRICIA",NO
RP,"JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA DE LOS MILAGROS JACKELINE",NO
CD-JPP,"KAMICHE MORANTE, LUIS ROBERTO",NO
CD-JPP,"LIMACHI QUISPE, NIEVES ESMERALDA",AUSENTE
FP,"LIZARZABURU LIZARZABURU, JUAN CARLOS MARTIN",NO
PP,"LUNA GÁLVEZ, JOSÉ LEÓN",AUSENTE
CD-JPP,"LUQUE IBARRA, RUTH",ABSTENCION
FP,"LÓPEZ MORALES, JENY LUZ",NO
NA,"LÓPEZ UREÑA, ILICH FREDY",NO
PB,"MARTICORENA MENDOZA, JORGE ALFONSO",NO
NA,"MARTÍNEZ TALAVERA, PEDRO EDWIN",NO
BM,"MEDINA HERMOSILLA, ELIZABETH SARA",LICENCIA_POR_ENFERMEDAD
UDP,"MEDINA MINAYA, ESDRAS RICARDO",ABSTENCION
PL,"MITA ALANOCA, ISAAC",SI
PL,"MONTALVO CUBAS, SEGUNDO TORIBIO",SI
NA,"MONTEZA FACHO, SILVIA MARÍA",NO
RP,"MONTOYA MANRIQUE, JORGE CARLOS",NO
FP,"MORANTE FIGARI, JORGE ALBERTO",NO
NA,"MORI CELIS, JUAN CARLOS",NO
FP,"MOYANO DELGADO, MARTHA LUPE",NO
RP,"MUÑANTE BARRIOS, ALEJANDRO",NO
NA,"MÁLAGA TRILLO, GEORGE EDWARD",NO
FP,"OBANDO MORGAN, AURISTELA ANA",NO
FP,"OLIVOS MARTÍNEZ, VIVIAN",NO
NA,"PABLO MEDINA, FLOR AIDEE",NO
RP,"PADILLA ROMERO, JAVIER ROMMEL",NO
PL,"PALACIOS HUÁMAN, MARGOT",SI
PP,"PAREDES CASTRO, FRANCIS JHASMINA",SI
NA,"PAREDES FONSECA, KAROL IVETT",NO
BM,"PAREDES GONZALES, ALEX ANTONIO",SI
CD-JPP,"PAREDES PIQUÉ, SUSEL ANA MARÍA",NO
NA,"PARIONA SINCHE, ALFREDO",NO
SP,"PAZO NUNURA, JOSE BERNARDO",SI
PP,"PICÓN QUEDO, LUIS RAÚL",SI
PL,"PORTALATINO ÁVALOS, KELLY ROXANA",SI
AP,"PORTERO LÓPEZ, HILDA MARLENY",SI
BM,"QUIROZ BARBOZA, SEGUNDO TEODOMIRO",AUSENTE
