grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",SI
APP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",SI
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",LICENCIA_POR_ENFERMEDAD
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",SI
SP,"ALCARRAZ AGUERO, YOREL KIRA",NO
FP,"ALEGRÍA GARCÍA, ARTURO",NO
AP,"ALVA PRIETO, MARÍA DEL CARMEN",SIN_RESPONDER
AP,"ALVA ROJAS, CARLOS ENRIQUE",SIN_RESPONDER
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",NO
NA,"ANDERSON RAMÍREZ, CARLOS ANTONIO",SI
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",NO
AP,"ARRIOLA TUEROS, JOSÉ ALBERTO",NO
SP,"AZURÍN LOAYZA, ALFREDO",NO
PB,"BALCÁZAR ZELADA, JOSÉ MARÍA",SI
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",NO
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",NO
CD-JPP,"BAZÁN NARRO, SIGRID TESORO",SI
PL,"BELLIDO UGARTE, GUIDO",SI
PD,"BERMEJO ROJAS, GUILLERMO",NO
AP-PIS,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",NO
FP,"BUSTAMANTE DONAYRE, ERNESTO",NO
PP,"CALLE LOBATÓN, DIGNA",NO
APP,"CAMONES SORIANO, LADY MERCEDES",NO
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",NO
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",NO
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",NO
FP,"CHACÓN TRUJILLO, NILZA MERLY",NO
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",SI
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",NO
PD,"CHÁVEZ CHINO, BETSSY BETZABET",LICENCIA_PERSONAL
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",SIN_RESPONDER
PB,"COAYLA JUÁREZ, JORGE SAMUEL",SI
FP,"CORDERO JON TAY, LUIS GUSTAVO",NO
FP,"CORDERO JON TAY, MARÍA DEL PILAR",NO
CD-JPP,"CORTEZ AGUIRRE, ISABEL",SI
PL,"CRUZ MAMANI, FLAVIO",SI
RP,"CUETO ASERVI, JOSÉ ERNESTO",NO
PB,"CUTIPA CCAMA, VÍCTOR RAÚL",SI
AP-PIS,"CÓRDOVA LOBATÓN, MARÍA JESSICA",NO
AP,"DOROTEO CARBAJO, RAÚL FELIPE",NO
BM,"DÁVILA ATANACIO, PASIÓN NEOMIAS",SI
APP,"DÍAZ MONAGO, FREDDY RONALD",NO
APP,"ECHAÍZ DE NÚÑEZ IZAGA, GLADYS MARGOT",NO
PD,"ECHEVERRÍA RODRÍGUEZ, HAMLET",NO
SP,"ELERA GARCÍA, WILMAR ALBERTO",NO
PP,"ELÍAS ÁVALOS, JOSÉ LUIS",AUSENTE
AP,"ESPINOZA VARGAS, JHAEC DARWIN",SI
AP,"FLORES ANCACHI, JORGE LUIS",ABSTENCION
PL,"FLORES RAMÍREZ, ALEX RANDU",SI
FP,"FLORES RUÍZ, VÍCTOR SEFERINO",NO
APP,"GARCÍA CORREA, IDELSO MANUEL",NO
PL,"GONZA CASTILLO, AMERICO",SI
AP-PIS,"GONZALES DELGADO, DIANA CAROLINA",NO
FP,"GUERRA GARCÍA, CAMPOS HERNANDO",SI
BM,"GUTIÉRREZ TICONA, PAUL SILVIO",SI
RP,"HERRERA MEDINA, NOELIA ROSSVITH",NO
FP,"HUAMÁN CORONADO, RAÚL",NO
FP,"INFANTES CASTAÑEDA, MERY ELIANA",NO
SP,"JERI ORÉ, JOSÉ ENRIQUE",NO
FP,"JIMÉNEZ HEREDIA, DAVID JULIO",NO
APP,"JULON IRIGOIN, ELVA EDHIT",SI
APP,"JUÁREZ CALLE, HEIDY LISBETH",NO
FP,"JUÁREZ GALLEGOS, CARMEN PATRICIA",SI
RP,"JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA DE LOS MILAGROS JACKELINE",NO
PD,"KAMICHE MORANTE, LUIS ROBERTO",SI
PD,"LIMACHI QUISPE, NIEVES ESMERALDA",ABSTENCION
FP,"LIZARZABURU LIZARZABURU, JUAN CARLOS MARTIN",NO
PP,"LUNA GÁLVEZ, JOSÉ LEÓN",NO
CD-JPP,"LUQUE IBARRA, RUTH",SI
FP,"LÓPEZ MORALES, JENY LUZ",NO
AP,"LÓPEZ UREÑA, ILICH FREDY",NO
PB,"MARTICORENA MENDOZA, JORGE ALFONSO",SI
AP,"MARTÍNEZ TALAVERA, PEDRO EDWIN",NO
BM,"MEDINA HERMOSILLA, ELIZABETH SARA",SI
RP,"MEDINA MINAYA, ESDRAS RICARDO",NO
PL,"MONTALVO CUBAS, SEGUNDO TORIBIO",ABSTENCION
AP,"MONTEZA FACHO, SILVIA MARÍA",NO
RP,"MONTOYA MANRIQUE, JORGE CARLOS",NO
FP,"MORANTE FIGARI, JORGE ALBERTO",NO
