grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",NO
UDP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",SI
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",NO
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",SI
PP,"ALCARRAZ AGUERO, YOREL KIRA",SI
FP,"ALEGRÍA GARCÍA, ARTURO",AUSENTE
NA,"ALVA PRIETO, MARÍA DEL CARMEN",NO
NA,"ALVA ROJAS, CARLOS ENRIQUE",AUSENTE
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",SI
NA,"ANDERSON RAMÍREZ, CARLOS ANTONIO",NO
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",AUSENTE
NA,"ARRIOLA TUEROS, JOSÉ ALBERTO",SI
SP,"AZURÍN LOAYZA, ALFREDO",SI
PB,"BALCÁZAR ZELADA, JOSÉ MARÍA",SI
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",NO
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",SIN_RESPONDER
CD-JPP,"BAZÁN NARRO, SIGRID TESORO",SI
PB,"BELLIDO UGARTE, GUIDO",LICENCIA_OFICIAL
CD-JPP,"BERMEJO ROJAS, GUILLERMO",SI
UDP,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",SI
FP,"BUSTAMANTE DONAYRE, ERNESTO",NO
PP,"CALLE LOBATÓN, DIGNA",SI
APP,"CAMONES SORIANO, LADY MERCEDES",AUSENTE
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",NO
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",LICENCIA_PERSONAL
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",SI
FP,"CHACÓN TRUJILLO, NILZA MERLY",NO
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",NO
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",NO
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",SI
PB,"COAYLA JUÁREZ, JORGE SAMUEL",SI
UDP,"CORDERO JON TAY, LUIS GUSTAVO",AUSENTE
NA,"CORDERO JON TAY, MARÍA DEL PILAR",SI
CD-JPP,"CORTEZ AGUIRRE, ISABEL",SI
PL,"CRUZ MAMANI, FLAVIO",SI
RP,"CUETO ASERVI, JOSÉ ERNESTO",NO
NA,"CUTIPA CCAMA, VÍCTOR RAÚL",ABSTENCION
AP-PIS,"CÓRDOVA LOBATÓN, MARÍA JESSICA",AUSENTE
AP,"DOROTEO CARBAJO, RAÚL FELIPE",AUSENTE
BM,"DÁVILA ATANACIO, PASIÓN NEOMIAS",SI
RP,"ECHAÍZ DE NÚÑEZ IZAGA, GLADYS MARGOT",AUSENTE
CD-JPP,"ECHEVERRÍA RODRÍGUEZ, HAMLET",SI
PP,"ELÍAS ÁVALOS, JOSÉ LUIS",SIN_RESPONDER
AP,"ESPINOZA VARGAS, JHAEC DARWIN",SI
AP,"FLORES ANCACHI, JORGE LUIS",AUSENTE
NA,"FLORES RAMÍREZ, ALEX RANDU",LICENCIA_OFICIAL
FP,"FLORES RUÍZ, VÍCTOR SEFERINO",NO
APP,"GARCÍA CORREA, IDELSO MANUEL",NO
PL,"GONZA CASTILLO, AMERICO",SI
AP-PIS,"GONZALES DELGADO, DIANA CAROLINA",SI
BM,"GUTIÉRREZ TICONA, PAUL SILVIO",SI
APP,"HEIDINGER BALLESTEROS, NELCY",NO
RP,"HERRERA MEDINA, NOELIA ROSSVITH",NO
FP,"HUAMÁN CORONADO, RAÚL",NO
FP,"INFANTES CASTAÑEDA, MERY ELIANA",NO
SP,"JERI ORÉ, JOSÉ ENRIQUE",AUSENTE
FP,"JIMÉNEZ HEREDIA, DAVID JULIO",NO
APP,"JULON IRIGOIN, ELVA EDHIT",NO
PP,"JUÁREZ CALLE, HEIDY LISBETH",SI
FP,"JUÁREZ GALLEGOS, CARMEN PATRICIA",NO
RP,"JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA DE LOS MILAGROS JACKELINE",AUSENTE
CD-JPP,"KAMICHE MORANTE, LUIS ROBERTO",LICENCIA_POR_ENFERMEDAD
CD-JPP,"LIMACHI QUISPE, NIEVES ESMERALDA",SI
FP,"LIZARZABURU LIZARZABURU, JUAN CARLOS MARTIN",NO
PP,"LUNA GÁLVEZ, JOSÉ LEÓN",SIN_RESPONDER
CD-JPP,"LUQUE IBARRA, RUTH",SI
FP,"LÓPEZ MORALES, JENY LUZ",NO
NA,"LÓPEZ UREÑA, ILICH FREDY",SI
PB,"MARTICORENA MENDOZA, JORGE ALFONSO",SI
NA,"MARTÍNEZ TALAVERA, PEDRO EDWIN",SI
BM,"MEDINA HERMOSILLA, ELIZABETH SARA",NO
UDP,"MEDINA MINAYA, ESDRAS RICARDO",ABSTENCION
PL,"MITA ALANOCA, ISAAC",SI
PL,"MONTALVO CUBAS, SEGUNDO TORIBIO",SI
NA,"MONTEZA FACHO, SILVIA MARÍA",NO
RP,"MONTOYA MANRIQUE, JORGE CARLOS",NO
FP,"MORANTE FIGARI, JORGE ALBERTO",NO
NA,"MORI CELIS, JUAN CARLOS",SI
FP,"MOYANO DELGADO, MARTHA LUPE",NO
RP,"MUÑANTE BARRIOS, ALEJANDRO",AUSENTE
NA,"MÁLAGA TRILLO, GEORGE EDWARD",SI
FP,"OBANDO MORGAN, AURISTELA ANA",AUSENTE
FP,"OLIVOS MARTÍNEZ, VIVIAN",NO
NA,"PABLO MEDINA, FLOR AIDEE",SI
RP,"PADILLA ROMERO, JAVIER ROMMEL",NO
PL,"PALACIOS HUÁMAN, MARGOT",SI
PP,"PAREDES CASTRO, FRANCIS JHASMINA",SI
NA,"PAREDES FONSECA, KAROL IVETT",SI
BM,"PAREDES GONZALES, ALEX ANTONIO",SIN_RESPONDER
CD-JPP,"PAREDES PIQUÉ, SUSEL ANA MARÍA",AUSENTE
NA,"PARIONA SINCHE, ALFREDO",SI
SP,"PAZO NUNURA, JOSE BERNARDO",SI
PP,"PICÓN QUEDO, LUIS RAÚL",SI
PL,"PORTALATINO ÁVALOS, KELLY ROXANA",AUSENTE
AP,"PORTERO LÓPEZ, HILDA MARLENY",SI
BM,"QUIROZ BARBOZA, SEGUNDO TEODOMIRO",NO
PL,"QUISPE MAMANI, WILSON RUSBEL",AUSENTE
NA,"QUITO SARMIENTO, BERNARDO JAIME",SI
FP,"RAMÍREZ GARCÍA, TANIA ESTEFANY",LICENCIA_POR_ENFERMEDAD
FP,"REVILLA VILLANUEVA, CÉSAR MANUEL",NO
PL,"REYES CAM, ABEL AUGUSTO",AUSENTE
CD-JPP,"REYMUNDO MERCADO, EDGARD CORNELIO",ABSTENCION
PL,"RIVAS CHACARA, JANET MILAGROS",SI
NA,"ROBLES ARAUJO, SILVANA EMPERATRIZ",AUSENTE
FP,"ROSPIGLIOSI CAPURRO, FERNANDO MIGUEL",NO
APP,"RUÍZ RODRÍGUEZ, MAGALY ROSMERY",NO
SP,"SAAVEDRA CASTERNOQUE, HITLER",SI
APP,"SALHUANA CAVIDES, EDUARDO",NO
AP,"SOTO PALACIOS, WILSON",SIN_RESPONDER
APP,"SOTO REYES, ALEJANDRO",SIN_RESPONDER
CD-JPP,"SÁNCHEZ PALOMINO, ROBERTO HELBERT",AUSENTE
BM,"TACURI VALDIVIA, GERMÁN ADOLFO",SI
PL,"TAIPE CORONADO, MARÍA ELIZABETH",SI
BM,"TELLO MONTES, NIVARDO EDGAR",LICENCIA_PERSONAL
APP,"TORRES SALINAS, ROSIO",NO
APP,"TRIGOZO REÁTEGUI, CHERYL",AUSENTE
AP-PIS,"TUDELA GUTIÉRREZ, ADRIANA JOSEFINA",AUSENTE
UDP,"UGARTE MAMANI, JHAKELINE KATY",SI
SP,"VALER PINTO, HÉCTOR",LICENCIA_POR_ENFERMEDAD
PB,"VARAS MELÉNDEZ, ELÍAS MARCIAL",SI
FP,"VENTURA ANGEL, HÉCTOR JOSÉ",NO
AP,"VERGARA MENDOZA, ELVIS HERNÁN",SI
BM,"VÁSQUEZ VELA, LUCINDA",SIN_RESPONDER
AP-PIS,"WILLIAMS ZAPATA, JOSÉ DANIEL",SI
PP,"WONG PUJADA, ENRIQUE",AUSENTE
AP-PIS,"YARROW LUMBRERAS, NORMA MARTINA",SI
BM,"ZEA CHOQUECHAMBI, OSCAR",LICENCIA_POR_ENFERMEDAD
RP,"ZEBALLOS APONTE, JORGE ARTURO",NO
PP,"ZEBALLOS MADARIAGA, CARLOS JAVIER",SI
FP,"ZETA CHUNGA, CRUZ MARÍA",NO
