grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",NO
APP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",NO
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",SI
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",NO
SP,"ALCARRAZ AGUERO, YOREL KIRA",NO
FP,"ALEGRÍA GARCÍA, ARTURO",SI
AP,"ALVA PRIETO, MARÍA DEL CARMEN",AUSENTE
AP,"ALVA ROJAS, CARLOS ENRIQUE",NO
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",NO
PP,"ANDERSON RAMÍREZ, CARLOS ANTONIO",NO
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",NO
AP,"ARRIOLA TUEROS, JOSÉ ALBERTO",NO
SP,"AZURÍN LOAYZA, ALFREDO",NO
PL,"BALCÁZAR ZELADA, JOSÉ MARÍA",NO
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",SI
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",SI
JP,"BAZÁN NARRO, SIGRID TESORO",NO
PL,"BELLIDO UGARTE, GUIDO",NO
PD,"BERMEJO ROJAS, GUILLERMO",NO
AP-PIS,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",SI
FP,"BUSTAMANTE DONAYRE, ERNESTO",SI
PP,"CALLE LOBATÓN, DIGNA",NO
APP,"CAMONES SORIANO, LADY MERCEDES",NO
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",SI
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",AUSENTE
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",NO
FP,"CHACÓN TRUJILLO, NILZA MERLY",SI
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",NO
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",SI
PD,"CHÁVEZ CHINO, BETSSY BETZABET",LICENCIA_OFICIAL
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",SI
PL,"COAYLA JUÁREZ, JORGE SAMUEL",NO
FP,"CORDERO JON TAY, LUIS GUSTAVO",SI
FP,"CORDERO JON TAY, MARÍA DEL PILAR",SI
