grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",ABSTENCION
APP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",ABSTENCION
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",AUSENTE
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",SI
SP-PM,"ALCARRAZ AGUERO, YOREL KIRA",LICENCIA_POR_ENFERMEDAD
FP,"ALEGRÍA GARCÍA, ARTURO",SI
AP,"ALVA PRIETO, MARÍA DEL CARMEN",AUSENTE
AP,"ALVA ROJAS, CARLOS ENRIQUE",SI
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",SI
PP,"ANDERSON RAMÍREZ, CARLOS ANTONIO",SI
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",SI
AP,"ARRIOLA TUEROS, JOSÉ ALBERTO",SI
SP-PM,"AZURÍN LOAYZA, ALFREDO",NO
PL,"BALCÁZAR ZELADA, JOSÉ MARÍA",SI
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",SI
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",SI
JP,"BAZÁN NARRO, SIGRID TESORO",SI
PL,"BELLIDO UGARTE, GUIDO",SI
PL,"BERMEJO ROJAS, GUILLERMO",NO
AP-PIS,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",AUSENTE
FP,"BUSTAMANTE DONAYRE, ERNESTO",SI
PP,"CALLE LOBATÓN, DIGNA",SI
APP,"CAMONES SORIANO, LADY MERCEDES",AUSENTE
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",SI
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",SI
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",AUSENTE
FP,"CHACÓN TRUJILLO, NILZA MERLY",SI
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",NO
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",AUSENTE
PL,"CHÁVEZ CHINO, BETSSY BETZABET",LICENCIA_OFICIAL
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",SI
PL,"COAYLA JUÁREZ, JORGE SAMUEL",NO
FP,"CORDERO JON TAY, LUIS GUSTAVO",SIN_RESPONDER
FP,"CORDERO JON TAY, MARÍA DEL PILAR",SI
