grupo_parlamentario,congresista,votacion
APP,"ACUÑA PERALTA, MARÍA GRIMANEZA",SI
UDP,"ACUÑA PERALTA, SEGUNDO HÉCTOR",ABSTENCION
FP,"AGUINAGA RECUENCO, ALEJANDRO AURELIO",SI
PL,"AGÜERO GUTIÉRREZ, MARÍA ANTONIETA",SIN_RESPONDER
PP,"ALCARRAZ AGUERO, YOREL KIRA",SI
FP,"ALEGRÍA GARCÍA, ARTURO",SI
NA,"ALVA PRIETO, MARÍA DEL CARMEN",SI
NA,"ALVA ROJAS, CARLOS ENRIQUE",SI
AP-PIS,"AMURUZ DULANTO, YESSICA ROSSELLI",AUSENTE
NA,"ANDERSON RAMÍREZ, CARLOS ANTONIO",SI
AP,"ARAGÓN CARREÑO, LUIS ÁNGEL",SI
NA,"ARRIOLA TUEROS, JOSÉ ALBERTO",SI
SP,"AZURÍN LOAYZA, ALFREDO",SI
PB,"BALCÁZAR ZELADA, JOSÉ MARÍA",ABSTENCION
FP,"BARBARÁN REYES, ROSANGELLA ANDREA",SI
AP-PIS,"BAZÁN CALDERÓN, DIEGO ALONSO FERNANDO",SI
CD-JPP,"BAZÁN NARRO, SIGRID TESORO",SI
PB,"BELLIDO UGARTE, GUIDO",LICENCIA_OFICIAL
CD-JPP,"BERMEJO ROJAS, GUILLERMO",ABSTENCION
UDP,"BURGOS OLIVEROS, JUAN BARTOLOMÉ",SI
FP,"BUSTAMANTE DONAYRE, ERNESTO",SI
PP,"CALLE LOBATÓN, DIGNA",SI
APP,"CAMONES SORIANO, LADY MERCEDES",SI
FP,"CASTILLO RIVAS, EDUARDO ENRIQUE",SI
AP-PIS,"CAVERO ALVA, ALEJANDRO ENRIQUE",LICENCIA_PERSONAL
PL,"CERRÓN ROJAS, WALDEMAR JOSÉ",SIN_RESPONDER
FP,"CHACÓN TRUJILLO, NILZA MERLY",SI
APP,"CHIABRA LEÓN, ROBERTO ENRIQUE",SI
AP-PIS,"CHIRINOS VENEGAS, PATRICIA ROSA",AUSENTE
RP,"CICCIA VÁSQUEZ, MIGUEL ANGEL",AUSENTE
PB,"COAYLA JUÁREZ, JORGE SAMUEL",SIN_RESPONDER
UDP,"CORDERO JON TAY, LUIS GUSTAVO",AUSENTE
NA,"CORDERO JON TAY, MARÍA DEL PILAR",SI
CD-JPP,"CORTEZ AGUIRRE, ISABEL",SI
PL,"CRUZ MAMANI, FLAVIO",NO
RP,"CUETO ASERVI, JOSÉ ERNESTO",SIN_RESPONDER
NA,"CUTIPA CCAMA, VÍCTOR RAÚL",ABSTENCION
AP-PIS,"CÓRDOVA LOBATÓN, MARÍA JESSICA",AUSENTE
AP,"DOROTEO CARBAJO, RAÚL FELIPE",SI
BM,"DÁVILA ATANACIO, PASIÓN NEOMIAS",SI
RP,"ECHAÍZ DE NÚÑEZ IZAGA, GLADYS MARGOT",AUSENTE
CD-JPP,"ECHEVERRÍA RODRÍGUEZ, HAMLET",SI
PP,"ELÍAS ÁVALOS, JOSÉ LUIS",SI
AP,"ESPINOZA VARGAS, JHAEC DARWIN",SIN_RESPONDER
AP,"FLORES ANCACHI, JORGE LUIS",SI
NA,"FLORES RAMÍREZ, ALEX RANDU",LICENCIA_OFICIAL
FP,"FLORES RUÍZ, VÍCTOR SEFERINO",SI
APP,"GARCÍA CORREA, IDELSO MANUEL",SI
PL,"GONZA CASTILLO, AMERICO",NO
AP-PIS,"GONZALES DELGADO, DIANA CAROLINA",SI
BM,"GUTIÉRREZ TICONA, PAUL SILVIO",AUSENTE
APP,"HEIDINGER BALLESTEROS, NELCY",SI
FP,"HERRERA MAMANI, FERNANDO MARIO",SI
RP,"HERRERA MEDINA, NOELIA ROSSVITH",SI
FP,"HUAMÁN CORONADO, RAÚL",SI
FP,"INFANTES CASTAÑEDA, MERY ELIANA",SI
SP,"JERI ORÉ, JOSÉ ENRIQUE",AUSENTE
FP,"JIMÉNEZ HEREDIA, DAVID JULIO",SI
APP,"JULON IRIGOIN, ELVA EDHIT",SI
PP,"JUÁREZ CALLE, HEIDY LISBETH",SI
FP,"JUÁREZ GALLEGOS, CARMEN PATRICIA",SI
RP,"JÁUREGUI MARTÍNEZ DE AGUAYO, MARÍA DE LOS MILAGROS JACKELINE",AUSENTE
CD-JPP,"KAMICHE MORANTE, LUIS ROBERTO",LICENCIA_POR_ENFERMEDAD
CD-JPP,"LIMACHI QUISPE, NIEVES ESMERALDA",SI
FP,"LIZARZABURU LIZARZABURU, JUAN CARLOS MARTIN",AUSENTE
PP,"LUNA GÁLVEZ, JOSÉ LEÓN",SI
CD-JPP,"LUQUE IBARRA, RUTH",SI
FP,"LÓPEZ MORALES, JENY LUZ",SI
NA,"LÓPEZ UREÑA, ILICH FREDY",SI
PB,"MARTICORENA MENDOZA, JORGE ALFONSO",SI
NA,"MARTÍNEZ TALAVERA, PEDRO EDWIN",SI
BM,"MEDINA HERMOSILLA, ELIZABETH SARA",SI
UDP,"MEDINA MINAYA, ESDRAS RICARDO",SI
PL,"MITA ALANOCA, ISAAC",NO
PL,"MONTALVO CUBAS, SEGUNDO TORIBIO",NO
NA,"MONTEZA FACHO, SILVIA MARÍA",SI
RP,"MONTOYA MANRIQUE, JORGE CARLOS",SIN_RESPONDER
FP,"MORANTE FIGARI, JORGE ALBERTO",SI
NA,"MORI CELIS, JUAN CARLOS",SI
FP,"MOYANO DELGADO, MARTHA LUPE",SI
RP,"MUÑANTE BARRIOS, ALEJANDRO",AUSENTE
